Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/data_out4[255:0]
0,0,0,bcff0e00ccff0e00e2ff3e00e2ff220052a14254f2bb705e82effc430c29bc0f
1,1,0,dcff3e00fcff3e003e00f2ff2200d2fffaefa444002ac00f7054cad56c5eecab
2,2,0,1e001e003e00dcff0000c4ff2200e2ff12549cd6a05e92abfc448aa1ac104cbb
3,3,0,2e00ecff0e00ecfff2ffc4fff2ff0200d44442a1301082bb3ad6a2efecab8c29
4,4,0,ecffdcffdcff1e00b6ff0000c2ff1200fcd59aefd2abd0295aa1a054fcba8c5e
5,5,0,bcfffcfffcff3e00d4ff3e00f2ff220062a11254f2bb605e42ef0c44cc29ec0f
6,6,0,ecff2e000e001e00f2ffd4ff4200e2ff3aefb444302a40108054fad47c5efcab
7,7,0,ecfffcff3e00dcff4c00c4ff4200d2ff12547cd6805e62abdc448aa1ec0f4cbb
8,8,0,0e00dcff1e00ccff0000d4fff2ff1200a44462a1e00f92bbaad642f0ccabdc29
9,9,0,0e00fcffccfffcffd4ff0000e2ff42003cd6baeff2abd0295aa100541cbb7c5e
10,10,0,bcff2e00dcff2e00c4ff4c00e2ff320072a1325492bb705ea2ef3c448c294c10
11,11,0,bcff1e00ecff1e000000f2ff12000200aaef8444602a301040543ad65c5eacab
12,12,0,1e00fcff3e00dcff0000a6ff2200b2ff7254acd5705e52abbc44aaa1ec0f5cbb
13,13,0,3e00dcff0e00dcffe2ffd4fff2fff2ffb44462a1900f02bc2ad6c2efdcab6c2a
14,14,0,0e00dcfffcffdcffc4ff3e00d2ff42003cd61aefe2ab102a5aa1a054fcba6c5e
15,15,0,ecff0e00ecff2e00d4ff5c0002002200c2a1425492bb705e52ef9c44cc295c10
16,16,0,dcff1e00fcff4e001000e2ff020002003af05444202a201070541ad56c5ebcab
17,17,0,0e001e003e00dcff4c00c4ff2200e2ff52540cd6705e42ab7c445aa1dc0ffcbb
18,18,0,1e00bcff0e00ccfff2ffe2ffe2ffc2ffb44472a1201002bccad582f0bcabfc29
19,19,0,0e00acff1e00fcffc4fff2ffe2ff32002cd6caefd2abe0298aa120548cbb6c5e
20,20,0,ccfffcffacff3e00c4ff3e001200120072a1625482bb905e72ef1c44ec290c10
21,21,0,acff3e00fcff0e001000f2ff3200f2ff9aef5444802a100f6054cad55c5eccab
22,22,0,0e001e002e001e003e00d4ff1200b2ff62546cd5805e42abac44baa1fc0facbb
23,23,0,2e00bcff2e00dcfff2ffc4fff2fff2ff844472a1401002bcdad512f0bcabdc29
24,24,0,ecffecffecffdcffc4ff0000e2ff02000cd63af072ab902a7aa1c0549cbb6c5e
25,25,0,ccff1e00ecff2e00c4ff2e000200120072a1525492bb705e22effc44fc294c10
26,26,0,ecff3e001e001e000000f2ff120002008aefc444d029301030543ad57c5ebcab
27,27,0,fcffdcff3e00fcff4c00d4ff0200d2ff5254ecd5905e62ab7c448aa1ec0f5cbb
28,28,0,2e00dcff3e00ecfff2fff2fff2ffe2ff944482a1301082bbdad562f0bcab1c2a
29,29,0,dcffdcffecfffcffe2fff2ffe2ff12007cd50af072abe0299aa190547cbb6c5e
30,30,0,acffecffdcff2e00f2fff2ffe2ff120062a1425482bb705eb2ef1c447c2a0c10
31,31,0,dcff1e001e002e003e00e2ff3200e2ff5af08444402ac00f20541ad66c5eccab
32,32,0,2e001e004e00fcff2e00b6ff120002009254acd5705e22ab7c44aaa1ec0f6cbb
33,33,0,3e00dcff2e00ecfff2ffc4ff0200e2ff944482a1001042bc0ad622f0ccabec29
34,34,0,fcfffcffdcfffcffb6ff4c00c2ff42000cd67af072ab102a8aa1e0548cbb5c5e
35,35,0,ccff0e00bcff1e00b6ff4c001200420052a1325482bb805e12efac44dc290c10
36,36,0,dcff2e002e003e00e2fff2ff1200e2ff9af0c444002a101000549ad55c5edcab
37,37,0,fcffecff2e00fcff4c00d4ff2200f2ff82541cd6905e52ab7c448aa12c109cbb
38,38,0,2e00fcff0e00dcffe2ffc4ffe2ff0200a44462a1f00f92bbbad542f08cabdc29
39,39,0,1e00dcfffcffecffd4ff0000e2ff22003cd5caefa2ab002a8aa1a054bcbb8c5e
40,40,0,dcff2e001e002e00c4ff3e000200020062a1525472bb705ec2ef8c43dc290c10
41,41,0,ecff0e00ecff1e00f2ffe2ff2200e2ff1af00445702ae00f3054bad55c5eccab
42,42,0,ecfffcff2e00fcff0000d4ff2200b2ff6254fcd5505e62ab8c448aa1dc0f8cbb
43,43,0,2e00acff2e00ecfff2ffe2ffd2ff0200944462a12010f2bb0ad672f02cac2c2a
44,44,0,0e00ecff0e001e00c4ffe2ffe2ff22003cd51af0a2abb02a6aa1e054ccbb7c5e
45,45,0,dcff0e00acfffcffd4ff0000e2ff420072a1825482bb805ec2ef3c441c2a5c10
46,46,0,ccfffcff1e001e000000f2ff1200e2ff2af0b444702af00f7054dad48c5e0cac
47,47,0,fcffccff0e00fcff0000d4ff3200d2ff32547cd5705e52ab6c449aa1cc0ffcbb
48,48,0,2e00ecfffcfffcffd4ffd4ffc2ffe2ff644462a10010a2bb4ad6a2f0dcabec29
49,49,0,0e00fcffecff2e00e2ff0000e2ff22008cd53af052ab202aaaa18054acbb7c5e
50,50,0,dcff0e00ccff0e00d4ff0000e2ff120052a1125492bb705e52effc43dc294c10
51,51,0,0e003e001e001e004c0010002200f2fffaefb444702a200f7054dad56c5ebcab
52,52,0,0e00fcff1e00dcff4c00c4ff7600d2ff52549cd5605e82ab9c44baa10c10bcbb
53,53,0,1e00acff0e00dcffe2ffd4fff2ff0200d44482a1f00f82bbbad542f0ccab1c2a
54,54,0,1e00ecffecffecffd4fff2ffd2ff12002cd6baef72ab102a8aa1b054acbb8c5e
55,55,0,dcff1e00ccff3e00e2ff0000e2ff020072a14254b2bb605e82efdc430c2a6c10
56,56,0,dcff2e00ecff0e00e2ffe2ff1200e2ffaaef8444302a501090545ad57c5eccab
57,57,0,1e000e004e00dcff3e00d4ff2200c2ff12540cd6605e52abbc446aa13c10ccbb
