Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/data_out4[255:0]
0,0,0,fcff0e002c00f8ff4200d4ff1800d8ff204e06e1605f4cb2e44c90a0561c76b3
1,1,0,1e00bcff4c00b6ff3200c4ffd8ffe8ff804c9aa08e1cecb3e4e144e346b2b61e
2,2,0,1e00ccffd6ff0a00c4ff2200c8ff0800c6e196e37cb2ce1eb0a0544e46b3665f
3,3,0,ccffecffe8ff3c00e4ff4200f8ff4c006aa0604d3cb3605f44e3c44c961e361c
4,4,0,bcffecffe8ff4c00d4ff42001800080066e3b04cbe1e7e1c844dc4e0b65f56b2
5,5,0,1e002e003c00d6ff4200a4ff4c00d8ff604d26e2c05f7cb2d44c40a0561c36b3
6,6,0,0e00dcff2c00d6ffe4ffb4ff0800e8fff04c7aa08e1c5cb374e174e4d6b1b61d
7,7,0,1e00dcffd6ffe8ffd4ff3200d8ff180006e246e38cb29e1ea0a0c44d86b3965f
8,8,0,acff0e00c6ff2c00e4ff4200e8ff18006aa0a04d4cb3b05f64e3d44c261ef61b
9,9,0,bcff0e002c000a00320032005c00e8ff76e3c04c6e1ebe1cc44db4e1a65f66b2
10,10,0,ecfffcff1a00f8ff5200c4ff6c00d8fff04d56e1505f5cb2e44ca0a0e61c56b3
11,11,0,0e00fcff2c00c6ffc4ffc4ff08000800d04c8aa06e1c7cb3a4e1c4e3c6b1c61e
12,12,0,0e00ecfff8ff1a00c4fff4ffe8ff280066e1d6e39cb28e1e70a0e44d56b3865f
13,13,0,dcff2e00d6ff1a00d4ff5200d8ff18006aa0e04d9cb3705fa4e2e44c661e161c
14,14,0,dcff1e00f8ff0a00120032005c00e8ff36e4e04cde1e6e1c944d34e1a65f66b2
15,15,0,fcff1e003c00f8ff4200b4ff5c00b8ff004e36e1b05f1cb2144d80a0961c26b3
16,16,0,1e00bcff1a00d6ff1200c4ffe8ffd8ff804c5aa06e1c4cb374e144e496b2961e
17,17,0,0e00ecffe8ff0a00a4ff2200b8ff5c0046e116e44cb29e1e80a0c44d46b3865f
18,18,0,bcffdcffb6ff2c00c4ff4200080018008aa0304e3cb3605f74e3444c761e861c
19,19,0,0e001e000a000a002200e4ff0800e8ffc6e3504cae1e9e1c044e84e1a65f86b2
