Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/data_out4[255:0]
0,0,0,200020003400f0ff3e00b4ff1a00eaffa8439cef6c5e52bcd45496a1762a56ab
1,1,0,4000eeff3400f0ffd2ffb4ffeaffdaffd854c0a18e2a22ab4af0c4d5d6bb560f
2,2,0,200000000200ceffc4fff2ffcaff1a002cf0eed472bc7e0f96a1c04336ab465e
3,3,0,10001000e0ff3400c4ff4e00eaff1a00e0a1a84312ab1c5ee4d4a454a60f662a
4,4,0,ceff6200e0ff44003000d2ff1a00eaff3ed5f854de0fae2ae043acf0765e56bc
5,5,0,000020002200f0ff4e00a4ff7e00daffc843ccf04c5e22bc045556a1862a66ab
6,6,0,4000eeff4400cefff2ffb4ffeaffcaffc854d0a1de2a72abdaef24d5d6bba60f
7,7,0,0000eeffceffceffd2ff2000eafffaff6cf0ccd522bcce0f96a1b04486ab665e
8,8,0,00000000beff0200d2ff5e00faff5e00c0a1d843f2aa5c5e34d59454860f962a
9,9,0,10003000e0ff0200e2ff30001a00baff5cd5a854ee0f4e2a10446aef765ef6bb
10,10,0,eeff30003400e0ff3e00d2ff4e00daff4844acf07c5e32bce45476a1962a96ab
11,11,0,6200deff2200cefff2ffd2ff0a00caffe85480a12e2a52ab7cf054d626bc360f
12,12,0,1000eeff3400ceffd2ff3000daff7e003cf07cd5f2bb7e0fa6a1e04346ab665e
13,13,0,eeff1000f0ff3400c4ff4e00eaff1a0060a1e84382ab6c5ee4d5a4540610262a
14,14,0,10002000f0fff0ff200020001a00daff2ed5c8541e0f1e2a6043baef765ee6bb
15,15,0,200030003400f0ff3000c4ff1a00caffa843acf07c5e92bc3455b6a1762af6aa
16,16,0,720010001200ceff3000c4ffeaffdaffe85470a14e2a22abeaef44d536bcc60f
17,17,0,40001000f0ffceffc4ff1000baff0a00fcf0eed452bc8e0f86a10044e6aa365e
18,18,0,0000eeffceff1200b4ff4e00eaff5e00a0a17843e2aa6c5e44d51455360f662a
19,19,0,eeff3000ceff34003000e2ff0a00faffced4d854ce0e8e2a80436aef765e56bc
20,20,0,20000000f0ffbeff3000d2ff1a00daffd843ecf06c5ea2bc2455c6a1762a76ab
21,21,0,1000eeff3400f0fff2ffe2fffafffaffe854d0a11e2a22abccf0e4d516bce60e
22,22,0,3000eefff0ffceffb4ff3000daff1a004cf0ded442bcde0ea6a1704346ab465e
23,23,0,eeff1000beff3400c4ff3e00eaff5e0070a1284442ab6c5e14d58454d60f662a
24,24,0,ceff520002001200100020001a000a002ed5b854ce0f5e2ae0438aef765e36bc
25,25,0,10002000220012003e00a4ff4e00caff18446cf03c5e02bc045566a1462a86ab
26,26,0,4000eeff4400e0ff30001000eafffaff985460a12e2a62abaaef94d526bcd60f
27,27,0,20002000e0ff1200b4ff3000daff1a002cf01ed562bcbe0f96a1804456ab665e
28,28,0,ceff3000beff2200d2ff4e00daff5e00d0a1f84322ab7c5e24d59454e60f562a
29,29,0,deff3000e0ff2200e2ff3e005e00daff1ed5d854ce0fce2ae043caef765e46bc
30,30,0,eeff30002200f0ff2000b4ff5e00daffe8434cf04c5e32bc1455a6a1162a06ab
31,31,0,5200eeff2200ceff2000d2fffaffdafff854c0a19e2a32abbcf024d6a6bcb60f
32,32,0,1000defff0ffceffc4ffd2ffbaff7e003cf00ed532bc9e0f86a1604386ab865e
33,33,0,0000eeffacff3400c4ff3e00faff1a0090a1d84322ab6c5e64d5c454460f862a
34,34,0,00003000f0ff1200200030001a00faff1ed5e8549e0f5e2ad043caef565e06bc
35,35,0,520030002200f0ff4e00d2ff2a00bafff8437cf05c5e02bcd45496a1b62a66ab
36,36,0,200000003400e0ff3e00b4ffdaffdaffb854d0a1be2a62abacf074d556bcb60f
37,37,0,20000000e0fff0ffc4ff1000daff1a002cf01ed532bc8e0fb6a1104486ab665e
38,38,0,deffeeffceff1200b4ff3e00faff2a0060a1284402ab6c5e04d5c454a60f662a
39,39,0,eeff4000e0ff2200200020001a00daffccd568547e0fee29e0438aef565eb6bb
40,40,0,000020002200e0ff4e00d2ff1a00daffd8436cf06c5e22bce45476a1d62a86ab
41,41,0,5200eeff2200beff3000b4ff1a00faffa85460a1fe2972ab8aef84d6c6bbb60f
42,42,0,200000000200ceffe2ffd2ffcaff4e002cf04ed532bc1e1086a1204466ab665e
43,43,0,deff2000beff1200c4ff3000caff5e0060a1b84362ab5c5e64d5c4540610862a
44,44,0,00005200f0fff0ff20003e001a000a008cd5e854ae0f8e2aa043caef765e56bc
45,45,0,100010003400f0fff2ffc4ff0a00caffc8430cf05c5ef2bbd45486a1c62af6aa
46,46,0,1000eeff0200e0ffe2ffd2fffafffaffd854d0a1ee2a22ab8cf0a4d5c6bc460f
47,47,0,1000ceff0200beffc4fff2ffcaff5e004cf00ed592bc0e0f96a1e04316ab665e
48,48,0,eeff1000beff3400a4ff3e00daff6e0090a1f843f2aa4c5e14d5f454560f962a
49,49,0,deff3000120034002000f2ff4e001a001ed5c8545e0f8e2ac0434aef665e36bc
50,50,0,deff10000200f0ff3000b4ff5e00caffb8435cf06c5e12bce45496a1d62946ab
51,51,0,3000deff5600ceff2000c4ffdaffdaffd85480a16e2a42ab5af044d696bbd60f
52,52,0,3000defff0ffbeffd2ffe2ffdaff1a00ccf02ed512bc6e0fb6a1f04376ab865e
53,53,0,deff1000beff1200d2ff3e00daff0a0060a1484462ab5c5e54d574541610e62a
54,54,0,deff3000e0ff22003000e2ff0a00faff6cd5a854ae0f5e2a3044baef665ed6bb
55,55,0,00004000220012004e00a4ff4e00daffd8431cf04c5e62bbb45446a1462ac6ab
56,56,0,5200ceff2200f0fff2ffc4ffdafffaffa85470a14e2a62ab3af064d5f6bbb60f
57,57,0,1000ceffceffceffe2ffd2ffcaff1a001cf00cd652bcee0f66a1d04486ab865e
58,58,0,deffdeffceff0200b4ff3e00eaff7e0070a1f84342ab9c5e34d5a4540610862a
59,59,0,eeff3000f0ff34002000d2fffaffeaff4ed5a8548e0f6e2ac0432aef665e06bc
60,60,0,eeff0000ceff02003000d2ff0a00caffc8437cf06c5e22bc1455b6a1362a46ab
