Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/data_out4[255:0]
0,0,0,f0ff0200eeff2000defffeffdaff7e00d2cc92fa48a7383390a3f258c6c3765c
1,1,0,d0fff0ffceff2000beff5c000a000a0082a3b25878c3385c88fada3be632f605
2,2,0,120022000000defffefffeff2a00eaff12faf23c28331806b2583acc765c86a7
3,3,0,f0ff12002000deff5c00ceff0a00eaffc258e2cc885cf8a66a3ca0a36605b6c3
4,4,0,2200e0ff0000ceffeeffcefffaff0a00b23c82a3880588c3bacc58fb56a76633
5,5,0,f0ffe0ffceff0000beff5c00daff2a00e2cc82fa58a7a833b0a30259a6c3665c
6,6,0,f0ff3200aeff2000beff4c000a002a0052a3c258f8c2785c68f93a3c26338605
7,7,0,d0ff4400000000003c00eeff0a00eafff2f9a23c38338805c2582acd665c36a7
8,8,0,120032002000deff5c00beff1a00eaffa25872cc485c48a73a3cc0a3e60586c3
9,9,0,3200f0ff1000ceff4c00befffaff0a00923c82a36805e8c3dacc28fb66a76633
10,10,0,0200d0ffdeffeeffbeff1c00eaff2a0032cd82fa68a70833c0a3425966c3765c
11,11,0,e0ff4400ceff3000beff5c000a003a0052a3625858c3885ce8f92a3c3633c605
12,12,0,e0ff5400000010002c003c007e00daff42fac23c083378068258aacc865c86a7
13,13,0,0200f0ff0000beff3c00ceff2a00caffd258e2cc585c48a74a3cc0a35605e6c3
14,14,0,4400aeffeeffdeff3c00ceff0a00faffa23c72a36805a8c3aacc58fb56a7b633
15,15,0,1200e0ffeeff1000ceffeeffdaff1a0022cd42fa38a7e8326ea3e25856c3665c
16,16,0,d0ff0200beff2000ceff4c001a000a0082a3925898c3585c18fa2a3ca6329605
17,17,0,e0ff3200eeffdefffeffdeff2a00faff02fac23c0833e804d2588acc665c66a7
18,18,0,1200f0ff1000ceff5c00eeff0a00daffb25802cd585c58a77a3ca0a3d60556c3
19,19,0,1200d0ff2000ceff3c00beffeafffaff123d82a3080688c3eacc88fa76a7d632
20,20,0,0200e0ffceffeeffdeff2c00eaff2a0012cd32fa18a7f83290a3f25886c3965c
21,21,0,d0ff1200beffeeffaeff4c001a001a0092a3c25858c3585c88fa1a3cb633f605
22,22,0,f0ff2200000010002c003c006e000a0012fa823c18339805c2589acb865c56a7
23,23,0,0200f0ffeeffdeff5c00deff2a00eaffc258c2cc785c48a78a3c90a3560596c3
24,24,0,440002002000deff3c00beff0a000a00d23c52a3180678c30acd68fb46a72633
25,25,0,2200f0ff1000eeffbeff1c00fafffaff32cd02fa68a7f8325ea3f25806c4765c
26,26,0,d0ff1200ceff4000beff5c00faff0a0062a3725858c3585c08fa6a3cd6327605
27,27,0,d0ff32000000eeff4c00eeff1a00daff62fa923c083368058258facc765c36a7
28,28,0,f0ff12002000deff4c00beff2a00eaffc258b2cc685c68a77a3cb0a3960526c3
29,29,0,4400beff2000cefffeffcefffaff0a00623c42a3780508c4faccb8fa86a76633
30,30,0,1200f0ffceff0000deff2c00eaff2a00a2cc02fa48a7483390a3125946c3765c
31,31,0,e0ff2200deff1000beff3c00faff0a0082a3b25848c3785c78fa9a3c7633f605
32,32,0,e0ff3200200030003c002c002a00daff02faa23c18330806c2580acc865c66a7
33,33,0,020002002000ceff6c00beff2a00faffb25812cd885c58a77a3c5ea3b60546c3
34,34,0,3200f0ffeeffaefffeffceff0a00eaff423c82a3280668c30acdc8fa66a73633
35,35,0,f0ffe0ffdeffdeffbeff2c00eaff2a0022cd52fa58a748336ea3f25876c3665c
36,36,0,f0ff0200deff2000beff4c00dafffaff62a3a258a8c3885c18faba3b46331605
37,37,0,f0ff1200000000002c00eeff6e00daff22fae23cf832a805b2589acc765c56a7
38,38,0,1200f0ff2000deff5c00ceff2a00caff9258a2cc885c48a78a3cd0a3f60576c3
39,39,0,3200d0ff30000000feffceffdaffdaffe23c62a33806a8c33acd88fa76a73633
40,40,0,1200f0ffceffdeffdeff4c00eaff2a0022cd72f948a7f8325ea3f25866c3965c
41,41,0,d0fff0ffdeff3000ceffeeff0a001a0052a3d25818c3685c98fa4a3cc632c605
42,42,0,beff2200eeff00002c00feff3a00eaff42fac23c78338805a2582acc665c66a7
43,43,0,120002002000ceff4c00ceff6e00daff7258a2cc685c08a76a3cb0a3e605e6c3
44,44,0,2200beff100000003c00befffaffeaffc23c62a38806a8c3eacc28fb86a7d632
45,45,0,0200d0ffdeffeeffceff2c00faff6e0022cd02fa38a71833b0a3e25876c3865c
46,46,0,f0ff0200deff2000ceff2c001a007e0062a3925858c3385c08fa1a3c2633f605
47,47,0,e0ff1200eeffeeff3c00ceff1a00daff62fa323d08338805c2588acc865c56a7
48,48,0,320032001000deff4c00beff2a00eaff9258c2cc385c58a76a3cb0a3460646c3
49,49,0,440002000000eeffdeffeeffdaff0a00a23c62a3780578c3facc68fa76a7c632
50,50,0,e0ffe0ffdeffceffbeff3c001a000a00c2ccd2f948a7683390a3125936c3665c
51,51,0,e0ff4400eeff3000ceff3c00faff2a0062a3925858c3885c28fa4a3c46338605
52,52,0,f0ff4400100010002c00deff5e00eaff52fab23ce832f805b258bacc865c56a7
53,53,0,120032002000deff3c009eff0a00faffd25802cd785cf8a65a3cb0a3f60546c3
54,54,0,2200e0ffeeffdeffeeffeefffaffeaffe23c72a3e80548c35acd28fb76a79632
55,55,0,0200f0ffdeff0000deff2c00eaff2a0002cd32fa58a76833b0a3e25866c3865c
56,56,0,f0ff2200aeff2000ceff3c000a005e00a2a3d25898c3585c88faea3ba632e605
57,57,0,f0ff5400eeff00003c001c006e00fafff2f9b23c18332806a2588acc665c76a7
