Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/data_out4[255:0]
0,0,0,d8ff2200e6ff340012000200f6ff160000b67c5f68e7244adc210818165016de
1,1,0,f6ff2200e6ff1400600002003600e6ffc821d618365086dd165f0eb0364a96a0
2,2,0,2200f6ff3400d6ff1200d4ff1600f6ff9c5f00b0144a80a0da1800b6e6dde6e6
3,3,0,2200f6ffe6ff0400f4fff4ffe6ff1600561980b5b6dd78e71eb04c2206a11650
4,4,0,f6ff2200e6ff2400b6ff6000e6ff160030b0d821a0a0f44fc0b5265f86e7464a
5,5,0,c8ff3200e6ff4200e4ff120006000600b0b59c5f68e7944abc219818f64f46de
6,6,0,04003200340024006000d4ff3600e6ff58224619e44f86de365faeaf564aa6a0
7,7,0,1400f6ff2400d6ff0200b6fff6ffe6ff4c5f00b0544ab0a02a19c0b596ddc6e6
8,8,0,1400d8fff6ffd6fff4ffe4ffe6ff2600e618b0b5c6dd88e70eb06c22a6a00650
9,9,0,04000400d6ff1400e4ff1200e6ff3600f0afc821b0a03650a0b5265f86e7564a
10,10,0,d8ff320004004200e4ff500016001600c0b53c5f68e7244acc2178180650a6dd
11,11,0,040022000400e6ff1200f4ff2600f6ff182266181650e6dd365f5eb0164a86a0
12,12,0,2200c8ff2400c8ff5000b6ff1600e6ff4c5f10b0144a70a02a1922b6c6dd86e7
13,13,0,3200d8fff6ffd6ff0200e4fff6ff1600e61860b556de78e74eb03c22a6a02650
14,14,0,04002200d6fff6ffc6ff5000c6ff160020b02822c0a0844f00b6465f56e7764a
15,15,0,d8ff2200e6ff2400f4ff12002600f6fff0b57c5f68e7b44a0c22ea18d64fa6dd
16,16,0,f6ff2200140004005000f4ff3600f6ff8821b618e44ff6dd365f8eaf464aa6a0
17,17,0,0400e6ff3400b8ff1200e4fff6fff6ff7c5f00b0744ab0a00a19e0b5b6ddb6e6
18,18,0,3200c8ffe6ffd6ffe4ffc6ffd6ff1600761810b626de08e77eb0ce2296a0a64f
19,19,0,d8fff6ffd6ff3400e4ff5000c6ff160000b0682190a01650d0b5265f86e7064a
20,20,0,baff1400c8ff2400f4ff02000600f6ffa0b59c5ff8e6a44a6c21ca18b64fd6dd
21,21,0,040022000400f6ff6000e4ff2600d6ffd821f618f44f26de265f5eb0264a96a0
22,22,0,4200f6ff0400d6ff1200c6fff6ffb6ff4c5f20b0544ab0a04a1900b6c6dd56e7
23,23,0,1400e6ff1400d6fff4fff4ffd6ff0600a61860b506deb8e66eb0bc2196a0f64f
24,24,0,f6fff6ffe6ff1400d4ff6000f6ff360020b0f821a0a0e44fe0b5265f66e7364a
25,25,0,d8ff2200d6ff4200f4ff22001600060010b62c5f78e7e449cc21ca18d64f16de
26,26,0,04002200340024006000e4ff3600e6ff1822e6181650a6dd265faeaf264ab6a0
27,27,0,2200f6ff3400e6ff0200d4ff1600e6ff9c5f10b0444a70a0da18e0b596dd26e7
28,28,0,2200baff2400e6ffe4fff4fff6fff6ffd618f0b576dd28e75eb03c2296a0d64f
29,29,0,14001400e6ff1400d4ff0200c6ff3600d0af1822a0a0365080b5265ff6e6164a
30,30,0,f6ff32001400f6fff4ff1200f6ff1600a0b59c5f78e6544aec215818d64fb6dd
31,31,0,14001400240014002200e4ff0600d6ffe821d618e44fe6dd365f1eb0164a86a0
32,32,0,420004002400e6fff4ffd4fff6ffd6ff3c5f20b0844a80a00a1972b686dd56e7
33,33,0,3200baff1400d6ff0200e4ffe6ff0600b618b0b506de08e71eb01c22a6a0d64f
34,34,0,c8ffc8ffd6fff6ffd4ff1200c6ff1600d0af282290a0165000b6465f46e7964a
35,35,0,d8ff1400040014000200220016001600c0b54c5f28e7444acc21da181650c6dd
36,36,0,f6ff22001400e6ff120002001600d6fff821b618f44f86dd265f1eb0964aa6a0
37,37,0,320032001400b8ff1200d4fff6ffd6ff7c5fe0af144aa0a01a19b0b526de56e7
38,38,0,0400e6ff0400d6ffe4ffc6ffe6ffe6ffd618b0b536de08e72eb07c22a6a0f64f
39,39,0,04000400c8ff0400f4ff22000600260020b0682290a00450b0b5465f06e7064a
40,40,0,f6ff1400d6ffe6ffe4ff4000f6ff060090b57c5f08e7544aac217818b64fb6dd
41,41,0,04003200140004000200d4ff2600e6ffc8210619744ff6dd265f1eb0564ab6a0
42,42,0,3200d8ff520004001200e4ffe6ffb6ff9c5ff0af844a90a08a1912b6f6dd76e7
43,43,0,0400e6ff0400f6fff4ff0200c6fff6ffe618c0b586ded8e66eb0fc21b6a0d64f
44,44,0,f6ffd8fff6ff1400d4ff6e00c6ff160090afe821b0a0165090b5365f46e7a64a
45,45,0,baff2200e6ff240002001200f6ff1600b0b57c5fe8e6844abc21ea18a64f76dd
46,46,0,f6ff22001400e6ff500002003600c6ff38229618944f96dd465ffeaf764a96a0
47,47,0,2200baff2400b8ff0200e4ff2600f6ff7c5f10b0644aa0a0ca1890b5c6dda6e6
48,48,0,1400c8fff6ffc8fff4fff4fff6ff06000619a0b5a6ddf8e66eb04c22a6a0f64f
49,49,0,f6fff6ffd6ff2400c6ff2200e6ff260010b03822b0a0844fb0b5265f46e7664a
50,50,0,baff220004004200d4ff120036002600b0b52c5fb8e6644aac216818d64fe6dd
51,51,0,040022001400f6ff1200e4ff2600f6ff4822e618e44ff6dd365f3eb0364af6a0
52,52,0,1400e6ff1400e6ff5000d4ff0600f6ff8c5f00b0944a90a08a19a2b6c6dd76e7
53,53,0,4200d8ff04000400f4fff4fff6ff2600e618c0b526de08e74eb01c2296a00650
54,54,0,f6ff1400d6ff2400c6ff1200d6ff3600d0afe821c0a0f44f80b5365fb6e6b64a
55,55,0,f6ff5000e6ff1400d4ff2200f6ffc6fff0b57c5fa8e6444a9c21ea18e64f16de
56,56,0,1400f6ff2400e6ff2200f4ff1600e6ffe8216618265056de165ffeaf264a96a0
57,57,0,2200f6ff2400d6ff1200d4ff1600f6ff7c5f00b0944a80a01a1922b6b6dd66e7
58,58,0,2200c8ff14000400e4ff0200e6ff1600861800b626ddf8e62eb05c2296a0e64f
59,59,0,0400f6ffc8ff1400c6ff2200c6ff1600e0afd82190a0165080b5265f56e7364a
60,60,0,baff2200f6ff3400020012001600160020b64c5f08e7744a5c22da18e64fa6dd
61,61,0,04003200f6ff1400500002002600c6ff18226618f44f56dd365ffeaf464aa6a0
62,62,0,22002200240004002200f4ff0600e6ff3c5fd0af444ab0a02a19b2b606de36e8
63,63,0,e6ffd8fff6ffd6ffe4ff0200f6ff2600c61820b606de78e73eb08e22b6a02650
64,64,0,14000400c8ff2400e4ff5000c6ff1600f0af4822a0a0f44fc0b5165f46e7464a
65,65,0,c8ff2200d6ff14000200020016000600c0b58c5f78e7144a7c21ca18d64ff6dd
66,66,0,320014001400f6ff5000e4ff3600f6fff8215619544f36de365f1eb0964ab6a0
67,67,0,040022002400c8ff1200b6ff0600f6ff8c5f30b0644aa0a00a19c0b516dee6e6
68,68,0,3200f6ffd6ffc8ffd4fff4fff6ff2600d61800b6a6dde8e62eb01c2296a0f64f
69,69,0,22000400c8ff1400c6ff2200e6ff3600d0af082290a00450a0b5165f86e7964a
70,70,0,04005000c8ff2400e4ff020026002600a0b58c5fd8e6544abc211818565016dd
71,71,0,f6ff0400140004001200f4ff1600b6ff1822e618365036de265ffeaf364aa6a0
72,72,0,2200f6ff1400d6ff6e00d4ff0600c6ff9c5f10b0544a90a0da1892b636def6e6
73,73,0,2200d8ff0400e6ffc6fff4ffe6ff2600961800b666dd78e7feaf0c22a6a0a64f
74,74,0,04001400d6ff1400d4ff0200d6ff160000b00822b0a0e44f80b5165f46e7764a
75,75,0,d8ff3200f6ff3400f4ff02001600f6ffa0b57c5f18e7b44a7c21ea18d64f06de
76,76,0,220022000400d6ff5000e4ff2600e6ff88212619e44f66dd165f9eaf564af6a0
77,77,0,1400f6ff4200c8ff1200c6ff1600e6ff8c5f30b0344aa0a0ba18e0b596dd76e7
78,78,0,1400c8ff1400f6ffe4ffe4ffd6ff1600e618c0b5b6dd68e70eb0be22a6a01650
79,79,0,14000400f6fff6ffc6ff22000600260000b02822b0a0844f22b6365f56e7264a
80,80,0,04004200e6ff1400d4ff02002600160080b58c5fb8e6944a6c216818b64fd6dd
81,81,0,14005000f6ff14006000f4ff1600f6ff08221619844f56de265ffeaf764aa6a0
82,82,0,2200f6ff3400e6ff1200b6ff3600c6ff3c5ff0af244a90a02a1900b6d6ddb6e6
83,83,0,3200e6ff2400d6ff0200e4ffe6ff2600b618b0b506de58e77eb0ec21a6a0b64f
84,84,0,04000400d6ff1400d4ff0200c6ff360020b0d82190a0e44f50b5265fe6e6364a
85,85,0,c8ff420004003400e4ff0200f6ff160070b54c5fe8e7444aac21ca18e64ff6dd
86,86,0,d8ff140024001400600002003600e6ff58220619d44ff6dd365f0eb0764a96a0
87,87,0,2200f6ff5200d6ff1200e4ff0600c6ff4c5f10b0544a90a07a1900b616dea6e7
88,88,0,2200baff1400f6fff4ffe4ffc6ff16006618c0b586dee8e60eb03c2286a0f64f
89,89,0,f6ff0400e6ff1400c6ff1200e6ff5600b0af4822a0a0d44fe0b5265f76e7364a
90,90,0,c8ff3200f6ff2400e4ff12001600e6ffc0b57c5f18e7344aac217818d64f96dd
91,91,0,d8ff1400e6ff14001200f4ff5600c6ffe8210619f44f76dd365ffeaf964ab6a0
92,92,0,320014000400c8ff0200d4ff0600e6ff2c5f00b0944ab0a00a1932b6d6dd36e7
93,93,0,0400d8ff1400d6ffd4fff4ffc6ff0600c618b0b526de88e72eb02c22b6a0d64f
94,94,0,0400f6ffc8ff1400a6ff5000f6ff2600f0af582290a0d44fe0b5165f96e7364a
95,95,0,f6ff2200c8ff3400e4ff02000600160010b68c5f18e7444a1c2288180650d6dd
96,96,0,22005000240034001200d4ff2600f6ff0822b618d44fb6dd065f0eb0464ae6a0
97,97,0,2200d8ff2400c8ff0200c6ff0600e6ff3c5f20b0544a90a02a19d0b5b6ddc6e7
98,98,0,4200f6ff0400d6fff4ffe4fff6ff1600d618d0b586dd68e72eb07c22f6a00650
99,99,0,0400f6fff6ff3400e4ff0200f6ff2600b0af482270a0f44f00b6265f86e7264a
100,100,0,04003200d6ff1400020022001600360080b58c5fe8e6544aac2188181650e6dd
101,101,0,f6ff1400040014002200e4ff3600d6ff4822b618045016de365f7eb0264ab6a0
102,102,0,320014002400e6ff1200d4fff6ffc6ff3c5fe0af444aa0a0fa1822b616dd86e7
103,103,0,4200baff0400d6ffe4ffe4ffd6fff6ff261910b636ded8e76eb05c22b6a03650
104,104,0,d8ffe6ffd6ff1400d4ff5000e6ff0600c0af182290a00450d0b5465f96e7764a
105,105,0,d8ff2200d6ff0400e4ff220036001600f0b58c5fe8e6444afc217818665006dd
106,106,0,140042001400e6ff0200e4ff1600e6ffe821c618e44f06de365f1eb0264ab6a0
107,107,0,2200f6ff1400c8ff2200d4ff0600d6ff7c5fe0af244a90a04a1982b6b6dd56e7
108,108,0,2200c8ff1400e6fff4ff0200f6fff6ffa61870b566dda8e64eb00c22b6a0f64f
109,109,0,f6ff0400d6ff1400d4ff1200d6ff260000b0182290a0944fb0b5365ff6e6864a
110,110,0,d8ff1400c8ff3400c6ff12000600060060b53c5fb8e6544a2c218818565006de
111,111,0,04002200140014000200d4ff1600e6ffa8221619265096dd365f1eb0764aa6a0
112,112,0,4200e6ff2400e6ff2200c6ff2600c6ff9c5f20b0a44ab0a0ca18f0b5e6dda6e7
113,113,0,0400d8ffe6ffb8ffd4ff1200d6ff4600a618a0b556de68e74eb07c22f6a0f64f
114,114,0,e6ff0400f6ffe6ffe4ff2200d6ff3600c0aff82190a02650f0b5565f96e7364a
115,115,0,c8ff3200e6ff1400d4ff120016000600a0b51c5fc8e6844a6c2178182650d6dd
116,116,0,f6ff0400040024002200f4ff4600c6ff08226619b44f06de365ffeaf864aa6a0
117,117,0,3200f6ff4200e6ff1200d4ff0600d6ff8c5fd0af944ab0a0ea1800b626de76e6
118,118,0,3200d8fff6ffe6ffe4ff1200d6fff6ff061930b676def8e63eb01e23b6a0e64f
119,119,0,04000400c8ff2400d4ff0200d6ff3600f0af782170a0f44fe0b5565f56e7764a
120,120,0,f6ff1400e6ff2400020002002600f6ff00b63c5f18e7644a6c212818065026de
121,121,0,f6ff1400f6ff0400120002002600c6ff48225618365046dd565faeaf364aa6a0
122,122,0,2200e6ff1400c8ff2200d4ff1600d6ff7c5f20b0344a90a0ba1882b6e6ddd6e7
123,123,0,1400aaff1400d6ff0200e4ffc6ff1600a61800b646ddd8e75eb01c2296a0f64f
124,124,0,f6ff0400e6ff0400e4ff2200f6ff260020b0c821a0a0944f50b5265f66e7364a
125,125,0,e6ff2200d6ffe6ffe4ff120016001600b0b58c5f08e7744aec219818f64f86de
126,126,0,04001400140024002200e4ff1600d6ff28222618e44fe6dd165faeaf564aa6a0
127,127,0,3200e6ff4200c8ff1200d4ff0600e6ff8c5f00b0544ac0a0ba1812b686dd96e7
128,128,0,2200c8ffd6ffe6ffe4ffe4fff6ff1600261970b536deb8e71eb05c2296a00650
129,129,0,bafff6ffb8ff0400c6ff6000e6ff260010b0c821a0a0744f40b5365f56e6764a
130,130,0,d8ff1400d6ff1400e4ff12001600160030b57c5f18e7544a4c210a19a64f16de
131,131,0,040004000400e6ff5000d4ff2600e6ffd821e618944f66dd365f1eb0364a96a0
132,132,0,3200baff1400e6ff5000e4ff1600c6ff8c5f10b0444ab0a02a1982b616de46e7
133,133,0,14000400e6ffe6ffe4ffd4fff6ff1600a618a0b566dd58e72eb00c2296a00650
134,134,0,0400f6ffe6ff0400e4ff5000f6ff460010b0282290a0c44f80b5265fa6e7364a
135,135,0,e6ff2200d6ff14000200600026001600a0b58c5fa8e6344a8c21aa18f64f76dd
136,136,0,040004002400f6ff5000f4ff26000600c821d618c44ff6dd265feeaf764ab6a0
137,137,0,320004004200e6ff1200c6ff0600d6ff7c5f00b0444a80a04a1900b606de36e7
138,138,0,2200baff0400b8fff4ffd4ff16002600e61860b596dd18e72eb0ec21a6a01650
139,139,0,e6ff0400f6ff2400b6ff2200d6ff560000b00822a0a0045030b5165fc6e7864a
140,140,0,c8ff320004002400e4ff60000600f6ff40b67c5f18e7144acc215818e64fa6dd
141,141,0,f6ff2200140004006000e4ff3600d6ff0822f618f44f06de365feeaf964ab6a0
142,142,0,32001400240004002200a6ff0600b6ff3c5f10b0544ab0a02a1972b6a6dd96e6
143,143,0,0400c8ff04000400e4ff0200e6fff6ff9618b0b596dd98e61eb04c22a6a01650
144,144,0,1400e6ffd6fff6ffe4ff2200b6ff160010b0f821a0a0465090b5165f96e7f649
145,145,0,d8ff4200d6ff24004000500016001600c0b58c5fa8e6344adc21ca18f64f86dd
146,146,0,f6ff2200040014000200e4ff2600d6ff2822f618e44f06de365f9eaf264aa6a0
147,147,0,2200e6ff2400c8ff5000d4ff0600f6ff7c5f00b0644aa0a04a1912b6f6dd66e7
148,148,0,3200c8ff1400c8ff0200f4ffc6ff0600961800b646ddb8e62eb05c2296a0e64f
149,149,0,0400e6ffd6fff6ffe4ff1200f6ff360000b02822b0a00450a0b5365fa6e7564a
150,150,0,f6ff4200d6ff3400f4ff02001600160090b57c5f28e7244aac2138183650c6dd
151,151,0,0400f6ff140024002200e4ff2600f6ff1822e6184650f6dd265ffeaf364aa6a0
152,152,0,3200f6ff2400c8ff1200b6ff1600b6ff7c5f10b0544ab0a0ba1822b696ddc6e7
153,153,0,2200aaffe6ffb8ffd4fff4ffe6ff06000619f0b5e6dd68e74eb06c22b6a02650
154,154,0,0400f6fff6ff0400d4ff5000c6ff3600f0af582280a02650f0b5365f76e7264a
155,155,0,d8ff3200d6ff1400f4ff12001600160000b67c5f08e7544aec21ca18c64fc6dd
156,156,0,1400220024000400220022002600e6fff8216618e44fa6de465faeaf564a96a0
157,157,0,1400f6ff240004002200d4ff2600e6ff8c5fd0af244aa0a0fa1892b6e6dd86e7
158,158,0,2200e6ff0400e6fff4fff4ffc6ff0600a61890b576dd18e74eb07c22b6a0d64f
159,159,0,f6ffe6ffd6ff0400c6ff2200d6ff3600e0af082290a0f44fb0b5465f76e7664a
160,160,0,c8ff1400b8ff140002000200f6ff0600a0b53c5fd8e6444a2c22aa18065076dd
161,161,0,040022000400d6ff2200f4ff1600d6ff78220619c44f06de465fceaf364aa6a0
162,162,0,0400d8ff1400c8ff5000d4ff0600f6ff9c5f20b0744aa0a0ca1882b686dda6e7
163,163,0,3200e6ff0400d6ffd4fff4ffe6ff2600061950b666dd08e76eb01c2296a0864f
164,164,0,f6ff1400b8ff1400d4ff1200d6ff2600e0aff82190a0e44fd0b5365f76e7364a
165,165,0,d8ff2200c8ff1400e4ff12000600f6ff80b59c5f08e7244adc21fa18c64fd6dd
166,166,0,f6ff22000400f6ff6000e4ff2600e6ff5821b618844f06de265f9eaf964a96a0
167,167,0,2200e6ff0400b8ff0200c6fff6ffe6ff8c5f10b0944ab0a00a19c0b5d6dd66e7
168,168,0,1400baff04000400e4ff1200d6ff1600b61890b5f6dda8e74eb04c22a6a00650
169,169,0,d8ff1400b8ff1400b6ff5000c6ff260000b0e821b0a01650a0b5365fc6e6564a
170,170,0,baff3200d6ff3400f4ff02001600160060b57c5fc8e6244aac219818165036dd
171,171,0,e6fff6ff040004005000f4ff2600d6ff2822a618e44f86dd465f0eb0464ab6a0
172,172,0,2200e6ff3400b8ffe4ffc6ff2600c6ff8c5fc0af244a90a0681862b656ddb6e7
173,173,0,1400d8ffe6ffe6ff2200f4ffd6ff0600d618c0b5f6dd78e70eb07c2296a02650
174,174,0,e6ff0400c8ff1400b6ff6000e6ff260010b0582280a0045080b5565f86e7464a
175,175,0,c8ff3200c8ff2400f4ff22000600060090b53c5fd8e6044a6c212a19f64fc6dd
176,176,0,f6ff2200e6ffe6ff2200f4ff1600e6ff78210619444f36de465f4eb0d64aa6a0
177,177,0,6000f6ff0400c8ff0200c6ff0600c6ffac5f00b0a44ab0a02a19a0b516ded6e6
178,178,0,4200f6ff0400c8ffe4ffe4ffc6ff1600d61820b626deb8e74eb08e2296a03650
179,179,0,f6ff0400d6ff1400b6fff4ffe6ff2600c0afc82190a0544f80b5265ff6e6564a
180,180,0,baff1400c8ff2400f4ff2200f6ff0600c0b54c5fa8e6344a6c2128181650e6dd
181,181,0,0400140014002400500002001600b6ffd8219618365036de265f0eb0264a96a0
182,182,0,1400e6ff1400d6ff2200c6fff6ffe6ff7c5f10b0644a90a02a1972b6b6dd66e7
183,183,0,1400baffd6fff6ffe4fff4fff6ff0600b61890b5f6dd28e74eb0cc21a6a0e64f
184,184,0,c8ff0400e6ff3400c6ff2200b6ff360020b0982280a02650e0b5465f76e7064a
185,185,0,e6fff6fff6ff2400f4ff1200d6fff6ffb0b58c5f08e7044a0c2288182650c6dd
186,186,0,f6ff0400240004006000e4ff2600f6ff4822d618e44fa6dd365f2eb0164aa6a0
187,187,0,3200d8ff4200b8ff1200b6ff0600f6ff8c5ff0afe44990a02a19e0b5d6ddb6e7
188,188,0,1400c8ff1400c8ffe4ffe4fff6ff16006618a0b556ddc8e72eb06c22c6a0f64f
189,189,0,e6ff1400c8ff2400b6ff0200d6ff1600d0af5822b0a01650b0b5265f86e7364a
190,190,0,e6ff2200c8ff1400e4ff12001600e6ff20b62c5ff8e6144adc21a817f64fa6dd
191,191,0,e6ff2200e6ff04006000e4ff9a00c6ff6822c6183650e6dd265f0eb0d64986a0
192,192,0,3200d8ff240004001200e4ff0600c6ff7c5fb0af644ac0a0aa18a2b686ddd6e7
193,193,0,4200baff2400e6fff4ff0200c6ff0600b61830b686dd78e7feafbe2296a0f64f
194,194,0,c8ff040014000400d4ff6000d6ff2600d0af3822d0a0f44fc0b5465f56e7564a
195,195,0,e6ff0400d6ff040002006000f6fff6ffc0b57c5f98e6344abc21aa181650a6dd
196,196,0,f6ff2200e6ff04000200f4ff2600e6ffd82196183650f6dd565faeaf764ab6a0
197,197,0,1400e6ff2400e6ff0200c6fff6ffe6ff7c5fd0af044aa0a0ca1800b6b6ddc6e7
198,198,0,1400c8fff6ffe6fff4ffe4ffe6ff1600a61820b636dd68e71eb05c22f6a04650
199,199,0,0400f6ffd6ff1400b6ff6000c6ff7a00d0afe821c0a02650c0b5165f96e7164a
200,200,0,d8ff4200c8ff2400d4ff2200e6ff260030b69c5ff8e6444a2c213818f64f96dd
201,201,0,e6ff2200040014000200e4ff2600d6ffa8226618c44f26de265f8eaf364aa6a0
202,202,0,3200d8ff3400b8ff0200e4ff0600d6ff8c5f10b0644ab0a00a1912b686dd86e7
203,203,0,3200e6ff0400b8ff0200f4ffd6fff6ff061840b6c6dd48e72eb0fc2196a0f64f
204,204,0,e6ff0400e6ff1400d4ff5000f6ff160000b01822a0a00450b0b5265fe6e6f649
205,205,0,c8fff6ffb8ff1400f4ff0200f6ff0600c0b53c5f68e7a44a1c224818f64f86dd
206,206,0,f6ff1400140014001200f4ff2600d6ff0822b6181650a6dd265f1eb0264aa6a0
207,207,0,2200e6ff3400c8ff6000e4ff0600a6ff4c5ff0af444ac0a0881812b696ddd6e7
208,208,0,0400d8ff04000400e4ffe4ffe6ff1600261910b686ddd8e72eb09e23b6a02650
209,209,0,14000400e6ff2400c6ff500006003600f0aff82190a0e44f00b6265f66e7864a
210,210,0,aaff2200e6ff1400f4ff120016001600f0b57c5f18e7f449cc21e817265086dd
211,211,0,0400220004001400220002003600f6ff4822e618e44f56dd265f1eb0664ab6a0
