Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/data_out4[255:0]
0,0,0,2a00fcffe8ffd8fffcffacff0600e6ff385dcea98a410ea3980b28c106d2f6f6
1,1,0,3800ecfff8ffe8ffecfffcff06001600ba111ebd52d744f190ac362c96a2d654
2,2,0,ccff2a00c8ff06009cfffcffe6fff6ff0eaf6a26aea11a5284b8fc5d96ebe645
3,3,0,ccff1a00b8ff2600ccfffcff06000600eeb4985e64e60a49b2207c16f64e66dc
4,4,0,ccff3800f8ff0600fcffecff1600c6ff1a1bfa1cca4b22e2ac5e12b2c64c76a1
5,5,0,2a001a000600e8fffcffbcff0600c6ff585e3eb60a508ea18222a2b176e766e0
6,6,0,3800aefff8ff0600ecffecffd6ff16005a280eae14edd2da46badc15f6a1c647
7,7,0,ecffecffb8fff8ff9cff0a00c6ff26009ebe9a0faea28a436eabbc5da6d48653
8,8,0,ccff4800d8ff3600dcff0a00e6ff1600bea8c85c12cfbc551609562da63f96f3
9,9,0,0a003800d8ff0600fcffecff1600f6ff2a03ba328a3ab4f93a5b78c27658c6a3
10,10,0,0a000a000600d8ff0a00ccff1600c6ff78591cc73c5a4ea54c38dca686ff96ca
11,11,0,2a001a000600e8fffcffecffc6ffd6fffa3bfea42605f0c57ccc82fd96a71636
12,12,0,0a00ecfff8fff8ffccfffcffd6ff16001cd10cf89ea998316ca3b857b6c1d65b
13,13,0,ecff1a008afff8ffacff4a00f6ff16005ea21855f0bc1c5d6cf18e40362c060b
14,14,0,1a002a00c8ff36000a00fcff3600d6ff6cec58455826d611b65172d6265e46ac
15,15,0,2a000a00f8ff1600fcffdcff3600e6ff784f1cdc9c5e00af32497aa1d616d6b8
16,16,0,1a00aeff1600d8ffecffecffc6fff6ff384c2ea1981cf0b466e188e636b25621
17,17,0,1a00ecffc8ff0600ccff0a00d6ff0600fce65ce180b5961b4aa1444ce6b1a65e
18,18,0,dcff1a00c8ff3600ecff1a00c6ff36006ea1784800afac5e54db764f2616c621
19,19,0,ecff1a00d8ff2600ecff1a001600e6ff8cd6785256106827d0444aec165e36b9
20,20,0,0a002a001600f8fffcffccff1600b6ffea3f1cf2cc5cc0bdd8552aa2862cf6ab
21,21,0,38000a000600d8ffdcffbcfff6ffd6ff28589ea348320ea9d0f87ed026c2160a
22,22,0,2a000a00f8ffe8ffccff0a00c6fff6fffcfe4ccb10c746047ca55c3be6a6865b
23,23,0,ecfffcffd8ff1600dcff0a00a6ff3600cea6ca36fea41c5aeac62a5a16fe8637
24,24,0,dcff4800e8ff0600dcff1a00d6ff1600dcc1a85b04f9ba3b983114040658b6cb
25,25,0,2a000a000600e8ff0a00dcff1600d6ffaa2cfa099c5522d01a5d3ea9c63fd6a3
26,26,0,2a000a004600d8ff4a00dcff0600d6ff085efeab0a455ea2fa1036bd26d646f2
27,27,0,3800dcfff8fff8ffccfffcffb6ff16003a168eb932db84ec20af4427b6a18652
28,28,0,dcff1a000600f8ffbcff4a00d6ff26007eb15a227ea13a50a4b55c5e46e77648
29,29,0,dcff2a0006002600dcff0a00e6ff16003eb2b85ea2e12a4c301c5e1b864c86e0
30,30,0,ecff38002600f8fffcfffcff0600c6ff9a17ca201a4934e67c5e12b5164f66a1
31,31,0,38001a003600b8ff0a00dcfff6ff0600185e5eb96a52eea1542760af96ec06dc
32,32,0,1a00dcff1600d8ffdcffccffc6ff16001a2c4eac84f102d756bdba1156a29644
33,33,0,fcff0a00f8ff16009cffecffb6ff06006cc14a0b6ea38a403ea93a5d66d19655
34,34,0,ccff1a00d8ff2600dcff1a00e6ff0600dea6d85bb2cb0c582605f830a63bc6f7
35,35,0,fcff5800160016000a00ecff2600c6ffbcfe9a361837c4fdda59cac6e659f6a4
36,36,0,0a001a002600e8ff0a00dcffe6ffb6ff1858acca9c5b9ea6bc3a6ca5360376c7
37,37,0,2a00ccfff8ffb8ffecffbcffc6ff060018408ea3460ab0c29ed000f9b6a86632
38,38,0,1a00aeffd8fff8ffdcff1a00b6ff3600bcd53cf3c0ab382d4aa2e85506bed65c
39,39,0,dcff1a0006000600ccff0a00e6ff0600fea1085380ba0c5e6ced60440628260f
40,40,0,0a001a00e8ff2600ecffecff0600c6ff8ce8784718230615465052d9765e76ae
41,41,0,48000a002600d8ff1a00acff0600c6ffa84cecdfec5e50b1c44b6aa1f61a86b6
42,42,0,4800dcff1600d8fffcffccffd6ffe6ff884f5ea1c82090b288e626e2e6b4d61c
43,43,0,2a00ccffc8ff0600ecff0a00b6ff4600bceb6cdc00b9a6168aa1124966af965e
44,44,0,dcff3800c8ff1600ccff4a00b6ff06002ea2384550ac1c5e32d7765266115626
45,45,0,ccff1a00e8ff1600fcff5a001600e6ff1cd2b854560b382b3e41ecf0f65c56bc
46,46,0,2a00ecff26001600fcffccff0600e6ff8a3cbcf6ac5b90c0b8573ca39630e6a9
47,47,0,48000a002600c8fffcffdcffe6ffc6ff7859cea438363ea732fdeecca6c53606
48,48,0,2a00dcffe8ffb8ffccffecffe6ff36003a03ccc7d2ca2600cca62c3866a5a65a
49,49,0,0a00ecffd8ff0600bcff4a00e6ff2600aea8da320ea44c58f8c27a5bd6f9b63a
50,50,0,ccff2a0016000600fcff0a00f6ff06005ebea85c64f42a3fc62d9608265696cf
51,51,0,1a001a00260016006a00dcff1600c6ffca286a0e3a5372d4ac5d5eab764396a2
52,52,0,0a000a004600d8ff1a00dcfff6ffc6ff585e1eae9a47fea10c1526ba06da16ee
53,53,0,3800dcff1600d8fffcfffcffe6fff6ffba1a9eb6e2df64e862b1322386a12650
54,54,0,2a00fcffe8ffd8ffccff0a00c6ff1600ceb4fa1daea1ea4ca2b2ac5e96e2b64a
55,55,0,dcff2a00e8ff2600ecff4a00f6ff06005eaf985ee2dcaa4e4c173020564906e5
56,56,0,ccff1a00060006004a00ecff3600d6ffea11ea254a4544ebfc5da4b8b65196a1
57,57,0,4800ecff360016001a00bcfff6ffd6ff485d8ebcba545ea2662ba0acc6f096d7
58,58,0,fcffdcff1600c8fffcffecff0600f6ff1a300eaae4f6c2d2c8c0b80c36a34641
59,59,0,0a00befff8ffd8ffbcff0a00c6ff2600ecc4fa05bea4ca3c8ea71a5c46cd1657
60,60,0,ccff3800b8ff0600fcff0a00e6fff6ff8ea5885a72c82c5994002a35863896fc
61,61,0,1a00ecff060006001a00fcff3600d6ff9cfa0a3a98337602ca580cca465b56a6
62,62,0,4800ecff1600b8ff5a00acff2600b6ff88569cce9c5c8ea8be3efca3760876c3
63,63,0,3800beff3600d8ff5a00ecffd6ff0600d842bea2760e60bf40d48ef426ab762e
64,64,0,48000a000600d8ffbcfffcffd6ff3600fcd9bceed0ade828aaa1c65396bac65d
65,65,0,ccff1a00d8ff0600ccff0a00d6ff16004ea1b850d0b69c5e0ae9224796234614
66,66,0,ccff2a00e8ff16000a00ecff1600d6fface3a84a481e9619a44de4dec65e26b1
67,67,0,0a001a001600e8ff0a00bcff1600c6fff8493ce4cc5e40b4c44e4aa1d61ec6b3
68,68,0,2a00dcff2600e8fffcffdcfff6ff060098516ea1e82400b07aeaa4dd16b89618
69,69,0,1a00dcff06000600dcffecffd6ff0600acef9cd8c0bb06130aa2b24616ad765e
70,70,0,dcffecffb8fff8ffdcff6a00f6ff1600eea228424eaa7c5d60d23854d60c962a
71,71,0,dcff3800060036000a001a003600f6ff7ccdc8569606482f4e3d9ef5465c06c0
72,72,0,2a002a000600e8ff4a00dcff1600d6ff0a397cfc7c5ad0c46a592ca4e634f6a7
73,73,0,1a00ecff1600e8ff5a009cff1600d6ffe85a4ea6ca398ea574027cc8e6c9c600
74,74,0,4800fcff1600f8ffccfffcffe6ffe6ff8a072cc452ce64fbaea85a3466a42659
75,75,0,fcffecffe8ff1600ecfffcffd6ff16008eaada2eeea2ac5698bf3a5ca6f4c63d
76,76,0,ecff4800e8ff36000a000a001600f6ff5ebb485d54ef4a42062a580d6654a6d3
77,77,0,0a002a003600e8ff5a00dcff2600e6ffaa24ba130a51e2d82c5e90adc64606a2
78,78,0,fcffccff2600e8ff0a00acff1600d6ffb85e3eb03a4a8ea1ae19f4b7e6dd96e9
79,79,0,0a000a002600b8ffecfffcffe6ff06008a1efeb372e394e312b4601f76a1e64d
80,80,0,ecff0a00d8ff1600dcff0a00d6ff2600eeb7da187ea17a4a20b08c5e06de064e
81,81,0,fcff1a0098ff2600dcff5a001600e6fffeac485e22d87a513c1392249646c6e9
82,82,0,ecff2a00e8ff16005a00ecff2600d6ff0a0e4a2a2a42a4ef6c5d66bb365426a2
83,83,0,0a00fcff0600d8ff6a00dcff1600d6ff285caebfbc56fea2682f7eaa96f536d3
84,84,0,1a000a00f8ffc8ffecffdcff0600f6ff1a34fea7a4fbc2cd7ac4360876a4263e
85,85,0,1a00dcffd8fff8ffecff0a00e6ff4600bcc86a010ea6aa39eca5ba5ac6c83659
86,86,0,beff1a00d8ff26003a005a00160036005ea4185950c4dc5a92fbfc38b6344601
87,87,0,beff3800e8ff16000a00ecff2600e6ff6cf69a3d282f0607d8569ecd465c36a8
88,88,0,2a000a00f8ffe8ff5a00dcff3600c6ff68540cd35c5d2eaa20422ca3a60c46c0
89,89,0,1a00ecff2600c8ffecffdcffe6ff0600a846fea1461390bbd2d85cf046adf629
90,90,0,fcff2a00b8ffe8ffdcfffcff060036009cddbcea40b0b8246aa17651d6b7565e
91,91,0,aeff0a0098fff8ffdcff1a00060046001ea1384ee0b38c5e38e4524a661fb618
92,92,0,beff0a00e8fff8ff0a000a002600f6ff1cdfe84d8619681ed44a26e3b65e96b3
93,93,0,0a001a000600d8ff5a00dcff5600d6fff8463ce95c5ef0b636516aa10624d6b0
94,94,0,3800dcff1600d8ff0a00ccff06000600e853fea1982960ad3ceff2d966bb0614
95,95,0,0a00fcffd8ffd8fffcfffcffb6ff2600dcf4fcd380bfa60d0ca34043b6aab65d
96,96,0,ecffecffa8ff1600ecff1a00e6ff16001ea4ea3d5ea86c5c8ecee856b607962e
97,97,0,ecff3800c8ff2600ecff0a00260016006cc9d858360298332c39f0fa365ba6c3
98,98,0,fcffecffe8fff8ff1a00fcff3600e6ffba345a01fc58d2c82a5bbca5c63946a6
99,99,0,0a000a002600e8fffcffecff0600d6ff285cbea7ea3c5ea4c606dac4b6cd36fc
100,100,0,1a00ecffb8ffd8ffdcffecffc6ff3600ca0c5cc052d274f69eaab83076a3a656
101,101,0,ecffecffa8fff8ffacff5a00d6ff1600ceacaa2a3ea26a54d6bb6c5dd6ef9641
102,102,0,beff3800c8ff2600ecff5a00260016003eb8485ec4eada459425ca11b651b6d7
103,103,0,fcff2a00e8ff06005a000a002600e6ff9a1fda183a4e92dd7c5e00b0164aa6a1
104,104,0,fcffecff1600f8ff0a00bcff2600e6ffa85e5eb32a4d8ea1801ef2b4e6e296e4
105,105,0,2a00aeff1600e8ffdcffecffe6ff26005a23beb084e842df84b71e1a96a1d64a
106,106,0,ecff2a00d8ffe8ffbcff5a00d6ff36009eba0a15cea13a47d0ad6c5e36da9650
107,107,0,ecff2a00c8ff3600dcff0a0026002600eeaa985d92d46a53ca0e5428d642f6ed
108,108,0,0a003800c8ff06004a000a002600d6ff4a081a2e9a3e44f46a5c56be4656b6a2
109,109,0,0a000a001600e8ff0a00ccff0600d6ff285bccc3bc58cea3ca339ea896fad6ce
110,110,0,3800dcfff8ffd8ffdcffecffe6ff16005a385ea6f4ff22cadcc80403c6a5563a
111,111,0,ecffecffe8ff2600ccff4a00d6ff56002ccdbcfc0ea808358ca45a59f6c4b65a
112,112,0,dcff1a00b8ff2600ccff5a00060036001ea32857d0c0ac5b1ef6de3c56303606
113,113,0,ecff0a00e8ff36000a00fcff36000600dcf0e841982be60bb854a0d1965d26aa
114,114,0,0a002a003600e8ff1a00dcff1600d6fff851ccd72c5ee0ac22460aa21612a6bc
115,115,0,2a00ccff1600d8fffcffdcffb6ff06007849cea1961710b984dd7aebe6afc625
116,116,0,2a000a00c8ffc8ffccffecffb6ff1600bce1ece5e0b288205aa1e44ee6b4b65e
117,117,0,fcff1a00a8fff8ffbcff4a00c6ff36004ea1084bc0b09c5e86dfe44cc61ab61d
118,118,0,fcff3800d8ff1600ecff0a00060016005cda68503615d8222247f8e7865ed6b6
119,119,0,ccff48001600f8ff1a00dcff1600e6ffc8435cedfc5d40ba96539aa1f62746ae
120,120,0,2a00ecffe8ffe8ffdcfffcfff6ff060038569ea2682d40ab7ef330d596be260f
121,121,0,4800fcffd8ffc8ffdcfffcffc6ff26009cf89ccf90c29609dca31e3fc6a8b65c
122,122,0,0a001a00c8ff1600acff4a00f6ff36008ea5da3a5ea63c5b8cca3858c6024632
123,123,0,0a003800c8ff2600dcff0a00060006007cc5585a94fc68384a35a2ffb65976c7
124,124,0,0a002a00160006003a00ecff1600d6ff9a30ea053c57c2cc1a5c7ea7a63ce6a4
125,125,0,3800ecff0600b8ff0a00acfff6ffd6ffe85c6ea9ea404ea3580b68c126d206f7
126,126,0,2a00ccff1600b8ffdcfffcffc6ff06005a11cebc42d724f190aca62c46a2d654
127,127,0,ecffecffa8ff1600dcff0a00f6ff2600deae8a269ea12a52e4b8ec5da6ebf644
128,128,0,0a002a00f8ff3600ccff0a00f6ff16003eb5985ec4e5ca488020ac16d64e96dc
129,129,0,1a000a00060026000a00dcff1600d6ff1a1bda1c6a4b92e2ac5e92b2a64c86a1
130,130,0,38000a001600c8ffecffccfff6fff6ff685e6eb65a508ea1822212b2c6e746e0
131,131,0,38000a00f8ffc8ffdcffdcffc6ff26001a282eae64ed72da16baac15e6a12648
132,132,0,2a000a00c8ff0600bcff0a00e6ff56002ebe7a0faea2da434eabbc5d86d57653
133,133,0,0a001a00d8ff0600ccff5a00e6ff3600cea8c85cb2cf5c56a809562d763f96f3
134,134,0,1a000a000600e8fffcfffcff26000600fa03aa32ba3a64f95a5b78c25658e6a3
135,135,0,1a000a002600c8ff0a00dcff3600e6ff6859dcc65c5a2ea53c38dca6d6fee6ca
136,136,0,4800dcff0600a8fffcffecffc6ff06004a3cfea4d60420c6eccbd2fd76a7a636
137,137,0,1a00ccffe8ffd8ffacfffcffd6ff46009cd0dcf87ea948316ca3d857c6c1d65b
138,138,0,dcff0a00d8ff1600dcff4a00260036005ea2185560bddc5c1ef24e40462c960a
139,139,0,2a004800e8ff1600fcfffcff360006002cece844982626101652e0d5165e26ac
140,140,0,2a001a004600e8ff6a00bcff4600c6ff584ffcdbac5e10af2249aaa1661656b9
141,141,0,4800beff1600c8ffdcffccfff6ff1600784cfea0661c00b5b6e1d8e646b2b621
142,142,0,3800fcffe8ff06009cffdcffd6ff16006ce78ce0f0b5a61b3aa1844cc6b1c65e
143,143,0,fcff1a00a8ff1600ccff1a00f6ff1600bea1a848f0ae7c5e54dbc64f5616b621
144,144,0,fcff6800e8ffd8fffcfffcff3600e6ff1cd6d85266106827d043aaebf65db6b9
145,145,0,fcff2a002600b8ff5a00ccff0600d6ffda3f4cf3fc5ca0bd18564aa2962cc6ab
146,146,0,3800ecff2600c8ff0a00ccff1600f6ff3858aea3f831fea890f8ded016c2260a
147,147,0,3800ccff0600c8ffecfffcffd6ff2600fcfe3ccb00c776046ca54c3be6a6e65b
148,148,0,1a000a000600e8ffccff1a00e6ff0600eea60a37cea4fc599ac6da5996fed636
149,149,0,0a000a00f8ff1600fcff0a000600d6ffccc1f85b04f9aa3b9831e403b65736cb
150,150,0,1a000a00260006006a00dcfff6ffd6ff9a2c0a0b7c55c2d01a5d2ea9564096a3
151,151,0,4800ecff3600a8ff1a00acfff6ffc6ff085efeab5a444ea26a10b6bdf6d5e6f2
152,152,0,1a00dcff16000600ecffccffc6ff06005a16deb9e2dad4ece0ae0428c6a1e652
153,153,0,1a00ecffe8ff1600dcff1a00d6ff1600beb1ea21aea18a4f94b56c5eb6e6c648
154,154,0,fcff0a00e8ff2600ecfffcff060016002eb2885e72e15a4c001c3e1b364c76e0
155,155,0,2a003800f8ff06005a00dcff3600d6ff7a16fa20aa4874e66c5eb4b5364f46a1
156,156,0,48001a003600c8ff4a009cff1600f6fff85deeb87a52bea1642760afc6eb16dc
157,157,0,3800dcff1600e8ffecffacffe6ff16000a2c2eac04f212d776bd1a1156a2c644
158,158,0,0a00dcffd8ffd8ffccfffcffd6ff36007cc1fa0a4ea3ca409ea93a5da6d14655
159,159,0,ecff2a00c8ff2600ecfffcff26002600eea6e85b32cc0c5834048831163cb6f7
160,160,0,dcff2a00360046005a00dcff2600b6fffcfeaa36c83614feda599ac6265a06a5
161,161,0,48001a002600f8ff7a00acff0600f6ff18583ccb8c5bcea67c3b3ca5260406c7
162,162,0,3800ecff1600e8ffecff9cff0600c6ffaa3f8ea3360a80c23ed070f966a94632
163,163,0,38000a00c8ff1600dcff0a00d6ff16006cd5bcf3a0ab382d7aa2d855d6bde65c
164,164,0,ecff1a00a8ff0600dcff0a0006002600cea1e85220ba2c5e3aedd04306284610
165,165,0,dcff2a00c8ff16004a00ecff1600c6ff0ce88848482226152650a2da865ec6ae
166,166,0,ecff1a001600c8ff0a00bcff2600b6ffb84cfcdfbc5e30b1b44b6aa1d61a36b6
167,167,0,3800dcff2600d8fffcffacffe6ffe6ff684f3ea18820a0b2e8e516e216b5461d
168,168,0,1a002a00e8ff0600dcffdcffb6ff06003cebecdc30b966178aa1624986afb65e
169,169,0,ecff2a00d8ffe8ffccff1a00e6ff16005ea2f84440ac3c5e02d7065236111626
170,170,0,dcff3800d8ff1600fcffecfff6ffe6ff0cd20855c60b682b3e418cf0465dd6bc
171,171,0,fcff38001600c8ff5a00ccff3600b6ff8a3cecf6dc5b00c1a8573ca3b63006aa
172,172,0,0a00fcff1600f8ff1a00acff1600c6ff8859bea4d8352ea742fd1ecd46c50606
173,173,0,3800ecff06000600ecffecffd6ff06009a03ecc7b2caf4ffeca6ca3796a5265a
174,174,0,fcff0a00c8ff1600ccff1a00d6ff06009ea80a33cea35c58f8c23a5b16fa263a
175,175,0,beff2a0006001600fcff0a00160006008ebea85cb4f31a3fc62df608f65506cf
176,176,0,dcff2a00160026000a00fcff2600b6ff5a28fa0e2a53c2d4bc5deeaaa643a6a2
177,177,0,2a00ecff2600b8ff4a00acff0600c6ff585e0eae5a47cea19c1504ba26daa6ed
178,178,0,1a00ecffe8fff8ffdcffecffd6fff6ffba1a6eb682df64e8b2b1522396a18650
179,179,0,1a001a00c8fff8ffacffecffc6ff06008eb49a1d6ea19a4c02b37c5ec6e2264b
180,180,0,ccff4800b8ff2600ecfffcff1600b6ffbeaf985e82dd8a4ebe17501fb64946e5
181,181,0,ecff4800260016000a00ecff1600c6ffaa129a25ca45a4ea2c5e64b8b65196a1
182,182,0,2a000a00060006000a00ccff2600d6ff385d5ebcca544ea2062bf0ac56f096d7
183,183,0,5800ccff4600f8ff1a00ecffd6ff06005a30dea9d4f6d2d218c1b80c36a3c641
184,184,0,fcff1a0016000600ccfffcffd6ff26004cc5fa05cea4ba3c9ea71a5c96cc1657
185,185,0,dcff3800e8ff1600ccff5a00160006005ea5585a02c87c5924007a35a638d6fc
186,186,0,ecff3800e8ff26001a00ecff1600d6ff6cfaca3a48331603aa58bcc9465b86a6
187,187,0,ecff0a00260006004a00dcff3600b6ff4856ecceac5c2ea84e3eeca31608c6c3
188,188,0,1a00dcff1600d8ffecffbcffd6fff6ffc842cea2260e50bf10d4aef5c6aa962e
189,189,0,ecff0a00d8ffc8ffccff0a00d6ffe6ffbcd9ccee80ad6829eaa1f85326bba65d
190,190,0,ccff480006004600dcff5a00e6ff06002ea1c85010b76c5e88e8d246f6230614
191,191,0,dcff3800e8ff26005a000a00f6ffd6ffdce2f84a081e161ac44db4dec65ec6b0
192,192,0,1a001a002600e8ff6a00dcff1600b6ffb849bce4ac5e60b4c44e4aa1f61f66b3
193,193,0,3800ecff1600e8fffcffccffd6ffd6ffc8516ea1182530b03aeaf4dd26b8a618
194,194,0,0a00fcffc8ffe8ffacfffcffe6ff06006cf02cd820bc96120aa2a246f6ac165e
195,195,0,ccff2a00d8ff3600bcff5a00e6ff1600eea238423eaa3c5da0d26854560c962a
196,196,0,ccff3800d8ff1600fcffecff0600f6ff8ccd08577606982fee3c5ef5565c16c0
197,197,0,0a003800160026001a00ecff1600b6ffca383cfb9c5a70c47a594ca4b63426a8
198,198,0,4800ccff060016000a00fcff1600c6ffd85a1ea67a39bea524023cc9b6c8c600
199,199,0,2a00ecffe8ffe8ffdcfffcffc6ff16002a084cc472ceb4fa8ea8fa3336a4c658
200,200,0,dcff0a00060036009cff5a00d6ff3600beaaca2edea26c5638bf3a5ce6f4863e
201,201,0,dcff5800d8ff4600dcff4a000600e6ffdeba585d24ef9a42a4290a0e0654b6d3
202,202,0,ecff3800060016004a00ecff0600c6ff2a242a140a51e2d84c5e40ad864606a2
203,203,0,2a00ecff460016000a00acff0600d6ffa85e2eb03a4a9ea16e19a4b726de16e9
204,204,0,2a00dcff0600e8ffccffecffb6ff1600ba1edeb352e324e412b4c01f66a1f64d
205,205,0,fcfffcffd8ff0600ccfffcffd6ff2600aeb70a199ea11a4a20b0ac5eb6ddf64d
206,206,0,aeff4800d8ff3600dcff4a00160016002ead385ec2d89a515c13a224864616ea
207,207,0,fcff4800d8ff2600fcff0a002600c6ff9a0d4a2a8a42b4ef7c5d76bb565406a2
208,208,0,4800dcff260016001a00ccff06000600585cbebfdc560ea3c82feeaa46f5b6d3
209,209,0,3800beffe8ffd8fffcff0a00c6ff16007a341ea874fb62ceaac4760876a4b63d
210,210,0,1a000a000600f8ffbcff5a00f6ff36000cc93a01aea57a39fca51a5b46c95659
211,211,0,dcff0a00c8ff3600ecff6a00e6ff36007ea41859b0c40c5b92fb5c399634c601
212,212,0,dcfffcfff8ff06000a000a002600f6ff3cf6fa3dc82ef606d8564ecd865c06a8
213,213,0,2a00ecff3600c8ff1a00ccff1600d6ff5854bcd23c5d5eaa70422ca3360cb6bf
214,214,0,0a000a003600e8ffccffecffe6ff060038463ea2a61220bc82d8dcf0f6ac262b
215,215,0,ecffdcff2600f8ffdcff0a00b6ff26003cdeece970b0c8246aa11651b6b7565e
216,216,0,ccff0a00c8ff1600acff6a00d6ff3600fea0184ee0b3dc5e08e4324a861f7618
217,217,0,ecff2a00d8ff2600ecfffcff160006002cdf884d9619281e044b66e3d65e96b3
218,218,0,1a001a00f8ff16000a00dcff2600f6ffd846cce84c5e80b776516aa17623c6b0
219,219,0,2a00dcff1600e8ffecffccffd6ff160018542ea2182950adeceef2d936bb1614
220,220,0,2a00dcfff8ffc8ffccffecffd6ff16002cf46cd490bf560e1ca39042e6aab65d
221,221,0,ecffecffd8ff1600bcff6a00b6ff26000ea4ba3e8ea87c5cfece98568608962e
222,222,0,dcff1a00c8ff2600dcff5a00260026005ccaa858a60288336c3990f9265b96c3
223,223,0,fcff0a001600f8ff1a00ecff2600e6ffca34ba001c59c2c8ba5aaca5563876a6
224,224,0,48000a002600c8ff0a00bcff1600d6ff385ceea7da3c7ea4c6079ac536cd16fc
225,225,0,2a00beff1600f8ffccfffcffc6ff06005a0c7cc042d244f6eea9a83046a31657
226,226,0,0a000a00e8ff16009cff4a00b6ff2600ceac9a2a3ea23a54b6bb7c5dc6efb641
227,227,0,dcff1a00e8ff1600dcff5a00260026002eb8585ec4ea8a4522255a12e651d6d7
228,228,0,1a001a00f8ff26001a00ecff16001600fa1f7a189a4e42dd7c5e10b0e649a6a1
229,229,0,0a00ccff3600e8fffcffccffe6ffd6ffc85e1eb33a4d7ea1101ec2b446e3b6e5
230,230,0,1a00ccff26000600dcffdcffc6ff2600da23eeb024e872df04b72e1a86a1264b
231,231,0,1a00ecffe8ff1600ccff0a00d6ff26007eba2a14fea13a47e0ad5c5eb6d9b650
232,232,0,dcff0a00c8ff0600ecff1a000600f6ff1eab985d42d51a531a0fa428e64306ee
