Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/data_out1[255:0]
235,235,0,e8ffd8ffbcff1e00a0ff220000002000faa5a03fa4ad3c5aa4d45251ca0c7a2a
236,236,0,e8ff0a001e002e000200f0ff10000000b6d14653c2088e2c703d88f5da59dac1
237,237,0,f8ff1a002e00ecff3200d0ff1000d0ffe03a20f8bc58fcc392547ea60a305aac
238,238,0,4a00d8ff1e00dcff1200b0ff0000d0ffa6555aa79032f4aa38fce4cd7ac6fa04
239,239,0,3a00d8ff0e000e00d0fff0ffe0ff300070ffe4cb1ec980029ea8b038baa91a58
240,240,0,d8ff0a00ccff1e00c0ff1200e0ff50006ca9ae3572a83c57e2c8f4569afeca35
241,241,0,b8ff4a00dcff3e00e0ff32000000000002c6d6579efa92386e32da01fa550acc
242,242,0,0a002a001e00ecff4200e0ff5000b0ff8c2f2206aa54deceb458c0aa1a3b4aa7
243,243,0,2a00f8ff4e00dcff4200d0ff1000d0ff68592cac443de2a6da09f2c32ad2aaf7
244,244,0,1a00c8ff0e00fcffd0ff0200f0ff3000040d62c1b0d4acf480adae2cfaa58a53
245,245,0,f8ffe8ffccfffcffc0ff2200e0ff50001caffc2992a5ea5142bee459daf04a40
246,246,0,c8ff4a00dcff1e00020012005000100030bca85adaedb4428e261c114a501ad8
247,247,0,e8ff2a001e00ecff520022006000d0ff3a230614d84e02db345b80b0ea440aa5
248,248,0,0a00d8ff1e00bcff1200e0fff0ffe0ff385b5eb24647a2a42c17d0b94ade7aea
249,249,0,3a00d8fffcffccffd0ffd0ffe0fff0ff481b9eb704e186e690b43c21aaa4ba4c
250,250,0,0a00f8ffdcfffcffd0ff1200d0ff60002eb6081d82a4c84ae0b5a45b5ae39a49
251,251,0,d8ff2a00dcff3e00e0ff12003000f0ffceb3685b24e0384bac190c1daa48aae4
252,252,0,d8fff8ff0e000e000200d0ff3000e0ff4616da20864638e8545b80b85a4d8aa4
